electrical_capacity,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,data_source,nuts_1_region,nuts_2_region,nuts_3_region,lon,lat,municipality,municipality_code,postcode,address,federal_state,commissioning_date,decommissioning_date,voltage_level,eeg_id,dso,dso_id,tso
0.0066,Renewable energy,Solar,,Photovoltaics,Amprion,DE1,DE11,DE116,9.33589258,48.83520649,Waiblingen,8119079,71334.0,,Baden-Würtemberg,1997-08-04,,low voltage,,Stadtwerke Waiblingen GmbH,10000726.0,Amprion
0.00486,Renewable energy,Solar,,Photovoltaics,TenneT,DEF,DEF0,DEF02,10.14360762,54.27480524,,1002000,24145.0,,Saarland,1997-08-04,,low voltage,,SW Kiel Netz GmbH,10001113.0,TenneT
0.00308,Renewable energy,Solar,,Photovoltaics,TenneT,DEA,DEA4,DEA41,8.533834246,52.022014,,5711000,33602.0,,Nordrhein-Westfalen,1997-08-05,,low voltage,,SWB Netz GmbH,10001196.0,TenneT
0.0023,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE22,DE222,13.37991653,48.57468999,,9262000,94036.0,,Brandenburg,1997-08-05,,low voltage,,Stadtwerke Passau GmbH,10000341.0,TenneT
0.00101,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA5,DEA54,7.914202539,51.67622613,Hamm,5915000,59071.0,,Nordrhein-Westfalen,1997-08-05,,low voltage,,Energie- und Wasserversorgung Hamm GmbH,10003295.0,Amprion
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80N,13.7184071,54.031265,Wolgast,13075144,17438.0,,Mecklenburg-Vorpommern,1997-08-05,,medium voltage / high voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.00171,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE25,DE254,11.04234769,49.51340239,,9564000,90427.0,,Brandenburg,1997-08-05,,low voltage,,N-ERGIE Netz GmbH,10001915.0,TenneT
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80J,13.36656225,53.62585808,Buchhof,13071145,17039.0,,Mecklenburg-Vorpommern,1997-08-05,,medium voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.002,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,9.946996363,53.44043825,,2000000,21077.0,,Hamburg,1997-08-05,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.0025,Renewable energy,Solar,,Photovoltaics,Amprion,DEC,DEC0,DEC03,7.210673808,49.41470927,Ottweiler,10043115,66564.0,,Saarland,1997-08-06,,low voltage,,energis-Netzgesellschaft mbH,10003021.0,Amprion
0.0022,Renewable energy,Solar,,Photovoltaics,TenneT,DEA,DEA4,DEA41,8.524784452,51.9532766,,5711000,33659.0,,Nordrhein-Westfalen,1997-08-06,,low voltage,,SWB Netz GmbH,10001196.0,TenneT
0.1,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA2,DEA27,6.61452149,50.96778328,Bergheim,5362008,50126.0,,Nordrhein-Westfalen,1997-08-06,,low voltage,,Westnetz GmbH,10003764.0,Amprion
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80N,13.7184071,54.031265,Wolgast,13075144,17438.0,,Mecklenburg-Vorpommern,1997-08-06,,medium voltage / high voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.00216,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.10352983,53.62557298,,2000000,22175.0,,Hamburg,1997-08-06,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.00192,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,9.886862255,53.55078388,,2000000,22605.0,,Hamburg,1997-08-06,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.00324,Renewable energy,Solar,,Photovoltaics,TenneT,DEA,DEA4,DEA41,8.594492713,51.94591744,,5711000,33689.0,,Nordrhein-Westfalen,1997-08-06,,low voltage,,SWB Netz GmbH,10001196.0,TenneT
0.0021,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.137117,53.70358001,,2000000,22397.0,,Hamburg,1997-08-06,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.00192,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.0375433,53.6685331,,2000000,22417.0,,Hamburg,1997-08-06,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.0012,Renewable energy,Solar,,Photovoltaics,Amprion,DE2,DE27,DE273,10.33984166,47.74318819,Kempten,9763000,87437.0,,Bayern,1997-08-06,,low voltage,,AllgäuNetz GmbH & Co. KG,10001806.0,Amprion
0.00297,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA5,DEA56,7.364552705,51.28348702,Ennepetal,5954008,58256.0,,Nordrhein-Westfalen,1997-08-07,,low voltage,,AVU Netz GmbH,10001863.0,Amprion
0.002,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.10993547,53.60425949,,2000000,22159.0,,Hamburg,1997-08-07,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.00504,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA3,DEA33,7.626463422,51.96192173,Münster,5515001,48143.0,,Nordrhein-Westfalen,1997-08-07,,low voltage,,münsterNETZ GmbH,10001791.0,Amprion
0.002,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.13692183,53.45278686,,2000000,21037.0,,Hamburg,1997-08-07,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.00108,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA1,DEA1C,6.81808465,51.29806477,Ratingen,5158028,40880.0,,Nordrhein-Westfalen,1997-08-07,,low voltage,,Stadtwerke Ratingen GmbH,10000310.0,Amprion
0.00216,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA5,DEA5B,7.979550123,51.50148948,Ense,5974012,59469.0,,Nordrhein-Westfalen,1997-08-07,,low voltage,,Westnetz GmbH,10003764.0,Amprion
0.003,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA1,DEA1A,7.060543299,51.24308688,Wuppertal,5124000,42327.0,,Nordrhein-Westfalen,1997-08-07,,low voltage,,WSW Netz GmbH,10001781.0,Amprion
0.969,Renewable energy,Bioenergy,Sewage and landfill gas,Sewage and landfill gas,TenneT,DEA,DEA4,DEA46,8.775600807,52.32874914,Hille,5770012,32479.0,,Nordrhein-Westfalen,1997-08-07,,medium voltage,,Westfalen Weser Netz GmbH,10006808.0,TenneT
0.00425,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA4,DEA42,8.231966997,51.89890063,Herzebrock-Clarholz,5754020,33442.0,,Nordrhein-Westfalen,1997-08-07,,low voltage,,Westnetz GmbH,10003764.0,Amprion
0.00216,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.11642534,53.64685920000001,,2000000,22393.0,,Hamburg,1997-08-07,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.0011,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE21,DE213,12.11113423,47.87337526,,9163000,83024.0,,Brandenburg,1997-08-08,,low voltage,,Stadtwerke Rosenheim Netze GmbH,10001087.0,TenneT
0.001,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE25,DE255,11.01908364,49.32351761,,9565000,91126.0,,Brandenburg,1997-08-08,,low voltage,,Stadtwerke Schwabach GmbH,10000604.0,TenneT
0.0017,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA5,DEA53,7.480018851,51.37163655,Hagen,5914000,58097.0,,Nordrhein-Westfalen,1997-08-08,,low voltage,,Enervie Vernetzt GmbH,10007117.0,Amprion
0.004,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE21,DE217,11.43887823,48.25896952,,9174115,85221.0,,Brandenburg,1997-08-08,,low voltage,,Stadtwerke Dachau,10000755.0,TenneT
0.002,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.13694738,53.6154604,,2000000,22147.0,,Hamburg,1997-08-08,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.5,Renewable energy,Wind,,Onshore,Amprion,DEA,DEA5,DEA5B,7.979550123,51.50148948,Ense,5974012,59469.0,,Nordrhein-Westfalen,1997-08-11,,medium voltage,,Westnetz GmbH,10003764.0,Amprion
0.0018,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE25,DE254,11.08618704,49.40615731,,9564000,90469.0,,Brandenburg,1997-08-11,,low voltage,,N-ERGIE Netz GmbH,10001915.0,TenneT
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80N,13.7184071,54.031265,Wolgast,13075144,17438.0,,Mecklenburg-Vorpommern,1997-08-11,,medium voltage / high voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.00495,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA1,DEA18,7.195632145,51.19812504,Remscheid,5120000,42855.0,,Nordrhein-Westfalen,1997-08-11,,low voltage,,EWR GmbH,10000127.0,Amprion
0.00176,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA5,DEA5A,8.065223428,50.87981616,Siegen,5970040,57074.0,,Nordrhein-Westfalen,1997-08-11,,low voltage,,Westnetz GmbH,10003764.0,Amprion
0.00108,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA1,DEA1C,6.81808465,51.29806477,Ratingen,5158028,40880.0,,Nordrhein-Westfalen,1997-08-11,,low voltage,,Stadtwerke Ratingen GmbH,10000310.0,Amprion
0.002,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.15334038,53.5890339,,2000000,22149.0,,Hamburg,1997-08-11,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.00198,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA3,DEA34,6.914954359,52.00398156,Stadtlohn,5554056,48703.0,,Nordrhein-Westfalen,1997-08-11,,low voltage,,SVS-Versorgungsbetriebe GmbH,10001191.0,Amprion
0.00240000009537,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA1,DEA1C,6.914442197,51.1680253,Hilden,5158016,40721.0,,Nordrhein-Westfalen,1997-08-11,,low voltage,,Stadtwerke Hilden GmbH,10001152.0,Amprion
0.00216,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA3,DEA36,7.131155063,51.69059549,Marl,5562024,45772.0,,Nordrhein-Westfalen,1997-08-11,,low voltage,,Westnetz GmbH,10003764.0,Amprion
0.00476,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA5,DEA5B,8.087404051,51.56818223,Soest,5974040,59494.0,,Nordrhein-Westfalen,1997-08-11,,low voltage,,Stadtwerke Soest GmbH,10001183.0,Amprion
0.00505,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE21,DE217,11.43887823,48.25896952,,9174115,85221.0,,Brandenburg,1997-08-12,,low voltage,,Stadtwerke Dachau,10000755.0,TenneT
0.005,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE14,DE143,8.86377652,48.26139708,,8417002,72336.0,,Baden-Württemberg,1997-08-12,,low voltage,,Stadtwerke Balingen,10001667.0,TransnetBW
0.0011,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE21,DE212,11.48287181,48.19077689,,9162000,80997.0,,Brandenburg,1997-08-12,,low voltage,,SWM Infrastruktur GmbH & Co. KG,10001016.0,TenneT
0.00384,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA1,DEA1A,7.238052421,51.24657201,Wuppertal,5124000,42287.0,,Nordrhein-Westfalen,1997-08-13,,low voltage,,WSW Netz GmbH,10001781.0,Amprion
0.005,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE21,DE212,11.68997349,48.10780998,,9162000,81827.0,,Brandenburg,1997-08-13,,low voltage,,SWM Infrastruktur GmbH & Co. KG,10001016.0,TenneT
0.00192,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.00342404,53.66764052,,2000000,22419.0,,Hamburg,1997-08-13,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80N,13.7184071,54.031265,Wolgast,13075144,17438.0,,Mecklenburg-Vorpommern,1997-08-13,,medium voltage / high voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.0028,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE12,DE126,8.552465747,49.46239139,,8222000,68239.0,,Baden-Württemberg,1997-08-13,,low voltage,,MVV Netze GmbH,10002846.0,TransnetBW
0.003,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA1,DEA1C,6.914442197,51.1680253,Hilden,5158016,40721.0,,Nordrhein-Westfalen,1997-08-13,,low voltage,,Stadtwerke Hilden GmbH,10001152.0,Amprion
0.00192,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE21,DE21M,12.632863,47.8684871,,9189155,83278.0,,Brandenburg,1997-08-13,,low voltage,,Stadtwerke Traunstein GmbH & Co. KG,10000534.0,TenneT
0.005,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.16508975,53.48275014,,2000000,21035.0,,Hamburg,1997-08-14,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80N,13.7184071,54.031265,Wolgast,13075144,17438.0,,Mecklenburg-Vorpommern,1997-08-14,,medium voltage / high voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.002,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.01209145,53.45877322,,2000000,21079.0,,Hamburg,1997-08-14,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.0022,Renewable energy,Solar,,Photovoltaics,Amprion,DE2,DE27,DE27E,10.29124555,47.82548133,Dietmannsried,9780119,87463.0,,Bayern,1997-08-14,,low voltage,,AllgäuNetz GmbH & Co. KG,10001806.0,Amprion
0.00255,Renewable energy,Solar,,Photovoltaics,TenneT,DEF,DEF0,DEF03,10.64169291,53.82101702,,1003000,23560.0,,Saarland,1997-08-14,,low voltage,,Netz Lübeck GmbH,10000698.0,TenneT
0.002,Renewable energy,Solar,,Photovoltaics,50Hertz,DEF,DEF0,DEF0F,10.2121381,53.61688409,,2000000,22145.0,,Hamburg,1997-08-14,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.002,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,9.946996363,53.44043825,,2000000,21077.0,,Hamburg,1997-08-15,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.01008,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA1,DEA1A,7.223572692,51.28208573,Wuppertal,5124000,42277.0,,Nordrhein-Westfalen,1997-08-15,,low voltage,,WSW Netz GmbH,10001781.0,Amprion
0.0011,Renewable energy,Solar,,Photovoltaics,Amprion,DE2,DE21,DE21N,11.07238193,47.80168997,Peißenberg,9190139,82380.0,,Bayern,1997-08-15,,low voltage,,Kommunalunternehmen Gemeindewerke Peißenberg,10000085.0,Amprion
0.00234,Renewable energy,Solar,,Photovoltaics,Amprion,DEB,DEB3,DEB3E,8.329857257,49.10350769,Neupotz,7334022,76777.0,,Rheinland-Pfalz,1997-08-15,,low voltage,,Pfalzwerke Netz AG,10002992.0,Amprion
0.002,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.15334038,53.5890339,,2000000,22149.0,,Hamburg,1997-08-15,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.0021,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,10.137117,53.70358001,,2000000,22397.0,,Hamburg,1997-08-18,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.0022,Renewable energy,Solar,,Photovoltaics,TransnetBW,DE1,DE13,DE136,8.431400471,48.07981753,,8326074,78048.0,,Baden-Württemberg,1997-08-18,,low voltage,,Stadtwerke Villingen-Schwenningen GmbH,10001344.0,TransnetBW
0.00171,Renewable energy,Solar,,Photovoltaics,Amprion,DE2,DE27,DE279,10.06246995,48.37300443,Neu-Ulm,9775135,89233.0,,Bayern,1997-08-18,,low voltage,,Stadtwerke Ulm/Neu-Ulm Netze GmbH,10001254.0,Amprion
0.00216,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA1,DEA1C,6.81808465,51.29806477,Ratingen,5158028,40880.0,,Nordrhein-Westfalen,1997-08-18,,low voltage,,Stadtwerke Ratingen GmbH,10000310.0,Amprion
0.005,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA4,DEA42,8.397582301,51.89556039,Gütersloh,5754008,33332.0,,Nordrhein-Westfalen,1997-08-18,,low voltage,,Netzgesellschaft Gütersloh mbH,10003506.0,Amprion
0.00108,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA2,DEA26,6.637092486,50.80248131,Nörvenich,5358052,52388.0,,Nordrhein-Westfalen,1997-08-19,,low voltage,,Westnetz GmbH,10003764.0,Amprion
0.0011,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE21,DE21B,11.92296344,48.46841278,,9178143,85368.0,,Brandenburg,1997-08-19,,low voltage,,SWM Infrastruktur GmbH & Co. KG,10001016.0,TenneT
0.00192,Renewable energy,Solar,,Photovoltaics,50Hertz,DE6,DE60,DE600,9.912358334,53.585699,,2000000,22525.0,,Hamburg,1997-08-19,,low voltage,,Stromnetz Hamburg GmbH,10001835.0,50Hertz
0.0048,Renewable energy,Solar,,Photovoltaics,TenneT,DEA,DEA4,DEA45,8.688198427,52.00857360000001,,5766048,33818.0,,Nordrhein-Westfalen,1997-08-19,,low voltage,,Stadtwerke Lippe-Weser Service GmbH & Co. KG,10003999.0,TenneT
0.0017,Renewable energy,Solar,,Photovoltaics,TenneT,DE7,DE73,DE733,10.01015781,50.95716698,,6632020,36208.0,,Hamburg,1997-08-19,,low voltage,,Gemeindewerke Wildeck,10001722.0,TenneT
0.5,Renewable energy,Wind,,Onshore,50Hertz,DE8,DE80,DE80N,13.7184071,54.031265,Wolgast,13075144,17438.0,,Mecklenburg-Vorpommern,1997-08-19,,medium voltage / high voltage,,E.DIS Netz GmbH,10001158.0,50Hertz
0.00342,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA2,DEA2D,6.168583612,50.70899654,Aachen,5334002,52076.0,,Nordrhein-Westfalen,1997-08-19,,low voltage,,Regionetz GmbH,10000738.0,Amprion
0.00255,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA5,DEA52,7.56240691,51.48977934,Dortmund,5913000,44287.0,,Nordrhein-Westfalen,1997-08-19,,low voltage,,Dortmunder Netz GmbH,10001880.0,Amprion
0.0018,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE25,DE259,11.1891441,49.42889276,,9564000,90475.0,,Brandenburg,1997-08-19,,low voltage,,N-ERGIE Netz GmbH,10001915.0,TenneT
0.0052,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE22,DE22B,12.51741416,48.96672435,,9278141,94356.0,,Brandenburg,1997-08-20,,low voltage,,Elektrizitätswerk Wörth a.d. Donau Rupert Heider & Co. KG,10003233.0,TenneT
0.5,Renewable energy,Wind,,Onshore,TenneT,DE9,DE94,DE947,7.289460051,53.61429864,Hagermarsch,3452009,26524.0,,Niedersachsen,1997-08-20,,low voltage / medium voltage,,EWE NETZ GmbH,10001846.0,TenneT
0.001,Renewable energy,Solar,,Photovoltaics,TenneT,DE2,DE25,DE25A,10.58452056,49.57593054,,9575153,91413.0,,Brandenburg,1997-08-20,,low voltage,,Stadtwerke Neustadt a.d. Aisch GmbH,10000275.0,TenneT
0.5,Renewable energy,Wind,,Onshore,TenneT,DE9,DE91,DE911,10.47328288,52.22037813,Braunschweig,3101000,38122.0,,Niedersachsen,1997-08-20,,medium voltage,,Braunschweiger Netz GmbH,10003386.0,TenneT
0.00240000009537,Renewable energy,Solar,,Photovoltaics,Amprion,DEA,DEA1,DEA1C,6.914442197,51.1680253,Hilden,5158016,40721.0,,Nordrhein-Westfalen,1997-08-20,,low voltage,,Stadtwerke Hilden GmbH,10001152.0,Amprion
